githubFile,instrument,calRepo_check,HITLstatus,HITLnotes,fileParse,serialNumber,duplicateCoeff,vendorMatch
ATAPL-58332-00001__20160606.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00003__20230808.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00003__20130718.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00008__20190129.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00003__20160714.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00002__20140306.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00003__20171009.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00009__20240418.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00003__20191206.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00007__20170601.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00005__20171031.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00009__20190425.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00007__20210210.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00001__20130906.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00009__20211020.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00002__20170502.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00006__20170927.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00005__20211209.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00002__20200328.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00002__20211231.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00009__20140415.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00001__20211221.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00006__20210113.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00004__20210129.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00004__20181105.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00008__20170517.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00008__20210106.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00001__20191125.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00008__20150429.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00004__20140819.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00002__20160727.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00002__20250304.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00006__20221107.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00008__20241011.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00009__20160524.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00007__20190211.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00008__20221026.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00005__20150526.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00009__20180517.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00004__20240408.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00001__20180517.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00005__20240417.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00003__20221128.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00002__20190110.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00002__20230518.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00007__20150408.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00006__20150526.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00004__20170414.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-78452-00001__20190212.csv,PARADA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-78452-00005__20241008.csv,PARADA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-78452-00005__20190212.csv,PARADA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-78452-00002__20190212.csv,PARADA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-78452-00006__20241008.csv,PARADA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-78452-00006__20190212.csv,PARADA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-78452-00007__20190212.csv,PARADA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-78452-00003__20190212.csv,PARADA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-78452-00003__20241008.csv,PARADA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-78452-00004__20190212.csv,PARADA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-78452-00004__20241008.csv,PARADA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58336-00003__20250203.csv,PCO2WA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58336-00001__20250409.csv,PCO2WA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58336-00005__20250203.csv,PCO2WA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58336-00009__20250203.csv,PCO2WA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58336-00007__20250203.csv,PCO2WA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58336-00002__20250203.csv,PCO2WA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-70570-00004__20250409.csv,PCO2WB,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-70570-00003__20250409.csv,PCO2WB,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58337-00011__20241113.csv,PHSENA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58337-00010__20241113.csv,PHSENA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58337-00013__20241113.csv,PHSENA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-70571-00001__20241113.csv,PHSEND,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-70571-00003__20241113.csv,PHSEND,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58341-00007__20201031.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58341-00008__20201031.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00003__20160111.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58341-00008__20241007.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00003__20210923.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58341-00005__20191001.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00007__20241007.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00004__20210923.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00004__20241007.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00001__20130215.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00004__20140514.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00007__20150514.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58341-00005__20201031.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00002__20131119.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58341-00005__20160111.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58341-00008__20180904.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00003__20191001.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00007__20180904.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00004__20221018.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00004__20191001.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58341-00005__20130904.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00002__20171114.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00006__20150521.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00006__20231005.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00002__20231005.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58341-00008__20221017.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00001__20191029.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00003__20171114.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00007__20221017.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00003__20231005.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00006__20180730.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58341-00008__20140123.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00004__20171114.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58341-00005__20241008.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00002__20191001.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00003__20131119.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00006__20170110.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00006__20201031.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00002__20210923.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58341-00002__20160111.csv,SPKIRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58346-00007__20210805.csv,VEL3DA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58346-00003__20230825.csv,VEL3DA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58346-00005__20220708.csv,VEL3DA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58346-00006__20210805.csv,VEL3DA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58346-00008__20220708.csv,VEL3DA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58346-00003__20210805.csv,VEL3DA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58346-00008__20240820.csv,VEL3DA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58346-00004__20240820.csv,VEL3DA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58346-00004__20220708.csv,VEL3DA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58346-00006__20230825.csv,VEL3DA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58346-00002__20230825.csv,VEL3DA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69827-10004__20241109.csv,CTDBPN,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-70110-00004__20221028.csv,FLNTUA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-70110-00002__20221028.csv,FLNTUA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-58324-00006__20160717.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-58324-00003__20140805.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-58324-00009__20150709.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-58324-00008__20150707.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-58324-00011__20150713.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATOSU-58324-00012__20150802.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATOSU-58324-00015__20140815.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATOSU-58324-00015__20160722.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATOSU-58324-00013__20150803.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-58324-00004__20140927.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-58324-00005__20140929.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATOSU-58324-00014__20160722.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-58324-00010__20150706.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATOSU-58324-00016__20160712.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-58324-00007__20160714.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-58324-00006__20140804.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-58324-00005__20160718.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATOSU-58324-00014__20140910.csv,HYDBBA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-68020-00007__20201130.csv,NUTNRA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-68020-00006__20190515.csv,NUTNRA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-68020-00006__20201130.csv,NUTNRA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-68020-00003__20220912.csv,NUTNRA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-68020-00007__20190515.csv,NUTNRA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-68020-00008__20190515.csv,NUTNRA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-68020-00008__20201202.csv,NUTNRA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-69943-00011__20131105.csv,OPTAAC,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58342-00003__20150711.csv,THSPHA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,DUPLICATES_IDENTICAL,NAN
ATAPL-58342-00002__20140927.csv,THSPHA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,DUPLICATES_IDENTICAL,NAN
ATAPL-58343-00002__20140928.csv,TMPSFA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-67653-00001__20150711.csv,TRHPHA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-67653-00002__20140927.csv,TRHPHA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATAPL-67653-00002__20160727.csv,TRHPHA,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATOSU-58346-00007__20150724.csv,VEL3DA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58346-00002__20160721.csv,VEL3DA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58346-00003__20160809.csv,VEL3DA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58346-00006__20150722.csv,VEL3DA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58346-00002__20140809.csv,VEL3DA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58346-00001__20140823.csv,VEL3DA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-58346-00008__20160721.csv,VEL3DA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58346-00003__20160721.csv,VEL3DA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58346-00003__20140816.csv,VEL3DA,NOMATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-63259-00003__20150802.csv,ZPLSCB,NOMATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,NAN
ATOSU-58320-00019__20150519.csv,DOSTAD,MATCH,NotClear,is 2015 using the correct foil coefficients...different than 2014?,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-68020-00005__20140830.csv,NUTNRA,NOMATCH,NotClear,shipboard cal?? sn 344,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-68020-00005__20170908.csv,NUTNRA,NOMATCH,NotClear,should be 20170825? sn344,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-68020-00005__20180613.csv,NUTNRA,NOMATCH,NotClear,is this 20180621??? sn344,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-68020-00005__20160719.csv,NUTNRA,NOMATCH,NotClear,should be 20160716? sn 344,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-68020-00001__20170202.csv,NUTNRA,NOMATCH,NotClear,should be 20170201??? sn234,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-68020-00006__20150707.csv,NUTNRA,NOMATCH,NotClear,should be 20170706??? sn 617,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-68020-00007__20150709.csv,NUTNRA,NOMATCH,NotClear,different from 20150709 sn 618,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-68020-00003__20140929.csv,NUTNRA,NOMATCH,NotClear,different from 20131125...ship board cal? sn 380,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-68020-00002__20140927.csv,NUTNRA,NOMATCH,NotClear,different from 20131125...ship board cal? sn 379,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-68020-00008__20150803.csv,NUTNRA,NOMATCH,NotClear,should be 20150802??? sn 625,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-68020-00004__20171211.csv,NUTNRA,NOMATCH,NotClear,different from 20141023... sn 429,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-58332-00008__20170510.csv,OPTAAD,NOMATCH,NotClear,is this a duplicate file?,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
